PRODUTO,UF,PREÇO SANTA CRUZ
7896094920255,MS,"140,87"
7896094920255,PI,"172,19"
7896094920255,PR,"144,8"
7896094920255,RJ,"144,8"
7896094920255,RS,"138,1"
7896094920255,SC,"144,8"
7896094920255,SP,"140,58"
7896094920255,TO,"161,79"
7896094920286,DF,"52,21"
7896094920286,MG,"53,23"
7896094920286,PR,"51,15"
7896094920286,RJ,"49,62"
7896094920286,RS,"53,23"
7896094920286,SC,"45,24"
7896094920378,DF,"68,16"
7896094920378,GO,"62,48"
7896094920378,MG,"79,18"
7896094920378,PR,"79,35"
7896094920378,RJ,"69,5"
7896094920378,SC,"60,66"
7896094920378,SP,"80,61"
7896094920637,BA,"92,87"
7896094920637,CE,"105,09"
7896094920637,DF,"98,91"
7896094920637,GO,"89,87"
7896094920637,MG,"101,86"
7896094920637,MS,"91,33"
7896094920637,PI,"108,38"
7896094920637,PR,"91,14"
7896094920637,RJ,"93,88"
7896094920637,RS,"89,53"
7896094920637,SC,"91,14"
7896094920637,SP,"93,88"
7896094920637,TO,"101,83"
7896094920644,BA,"62,72"
7896094920644,CE,"70,97"
7896094920644,DF,"68,8"
7896094920644,GO,"62,58"
7896094920644,MG,"68,8"
7896094920644,MS,"61,68"
7896094920644,PI,"73,18"
7896094920644,PR,"63,39"
7896094920644,RJ,"63,39"
7896094920644,RS,"63,38"
7896094920644,SC,"61,54"
7896094920644,SP,"63,38"
7896094920644,TO,"70,83"
7896094921115,CE,"217,18"
7896094921115,DF,"203,45"
7896094921115,GO,"196,75"
7896094921115,MG,"209,56"
7896094921115,MS,"206,66"
7896094921115,PI,"234,85"
7896094921115,PR,"193,45"
7896094921115,RJ,"193,45"
7896094921115,RS,"193,43"
7896094921115,SC,"187,8"
7896094921115,SP,"193,43"
7896094921115,TO,"215,6"
7896094921351,BA,"9,08"
7896094921351,CE,"8,77"
7896094921351,DF,"7,54"
7896094921351,GO,"7,18"
7896094921351,MG,"8,17"
7896094921351,MS,"7,75"
7896094921351,PR,"9,44"
7896094921351,RS,"9,68"
7896094921351,SC,"7,35"
7896094921351,SP,"5,6"
7896094921351,TO,"8,41"
7896094921481,MG,"45,49"
7896094921498,BA,"174,48"
7896094921498,CE,"197,92"
7896094921498,DF,"190,98"
7896094921498,GO,"174,09"
7896094921498,MG,"190,98"
7896094921498,MS,"188,36"
7896094921498,PI,"214,03"
7896094921498,PR,"176,3"
7896094921498,RJ,"176,3"
7896094921498,RS,"176,3"
7896094921498,SC,"176,3"
7896094921498,SP,"176,3"
7896094921498,TO,"196,48"
7896094921849,BA,"52,35"
7896094921849,CE,"56,37"
7896094921849,DF,"48,22"
7896094921849,GO,"45,38"
7896094921849,MG,"56,17"
7896094921849,MS,"52,92"
7896094921849,PI,"54,35"
7896094921849,PR,"49,83"
7896094921849,RJ,"46,08"
7896094921849,RS,"56,76"
7896094921849,SC,"43,54"
7896094921849,SP,"46,68"
7896094921849,TO,"59,17"
7896094921948,BA,"14,68"
7896094921948,CE,"16,57"
7896094921948,MG,"15,15"
7896094921948,MS,"15,36"
7896094921948,PI,"17,36"
7896094921948,PR,"14,6"
7896094921948,RS,"14,6"
7896094921948,SC,"14,6"
7896094921948,SP,"14,6"
7896094921948,TO,"16,31"
7896094921955,DF,"30,08"
7896094921955,GO,"26,28"
7896094921955,MG,"28,77"
7896094921955,PI,"32,98"
7896094921955,PR,"27,72"
7896094921955,RJ,"26,62"
7896094921955,RS,"27,72"
7896094921955,SC,"27,72"
7896094921955,SP,"27,72"
7896094922501,MS,"44,65"
7896094922501,PR,"49,81"
7896094922501,SC,"47,65"
7896094925014,RJ,"23,34"
7896094925120,BA,"9,08"
7896094925120,CE,"8,77"
7896094925120,DF,"7,54"
7896094925120,GO,"7,18"
7896094925120,MG,"8,17"
7896094925120,MS,"7,75"
7896094925120,PR,"9,63"
7896094925120,RJ,"7,23"
7896094925120,RS,"9,68"
7896094925120,SC,"7,35"
7896094925120,SP,"5,6"
7896094925120,TO,"8,41"
7896094925397,BA,"40,8"
7896094925397,CE,"46,27"
7896094925397,DF,"43,37"
7896094925397,GO,"40,69"
7896094925397,MG,"44,64"
7896094925397,MS,"44,04"
7896094925397,PI,"50,05"
7896094925397,PR,"41,22"
7896094925397,RJ,"41,22"
7896094925397,RS,"41,22"
7896094925397,SC,"40,03"
7896094925397,SP,"42,09"
7896094925397,TO,"45,93"
7896094925564,DF,"98,14"
7896094925564,GO,"89,27"
7896094925564,MG,"98,14"
7896094925564,PR,"90,43"
7896094925564,RJ,"90,42"
7896094925564,RS,"90,43"
7896094925564,SC,"90,43"
7896094925564,SP,"103,93"
7896094925816,BA,"23,34"
7896094925816,DF,"25,55"
7896094925816,GO,"22,75"
7896094925816,MG,"25,2"
7896094925816,MS,"25,2"
7896094925816,PI,"28,65"
7896094925816,PR,"25,24"
7896094925816,RJ,"24,85"
7896094925816,RS,"23,59"
7896094925816,SC,"23,59"
7896094925816,SP,"23,5"
7896094925830,BA,"103,06"
7896094925830,CE,"116,9"
7896094925830,DF,"109,52"
7896094925830,GO,"102,81"
7896094925830,MG,"112,79"
7896094925830,MS,"111,25"
7896094925830,PI,"126,43"
7896094925830,PR,"104,13"
7896094925830,RJ,"104,13"
7896094925830,RS,"104,13"
7896094925830,SC,"101,09"
7896094925830,SP,"104,13"
7896094925830,TO,"116,04"
7896094926059,BA,"26,91"
7896094926059,DF,"28,59"
7896094926059,GO,"26,39"
7896094926059,MG,"29,46"
7896094926059,MS,"29,05"
7896094926059,PI,"33,01"
7896094926059,PR,"27,19"
7896094926059,RJ,"27,19"
7896094926059,RS,"27,19"
7896094926059,SC,"26,4"
7896094926059,SP,"27,19"
7896094926059,TO,"30,29"
7896094926080,BA,"26,91"
7896094926080,DF,"28,59"
7896094926080,GO,"26,39"
7896094926080,MG,"29,46"
7896094926080,MS,"29,05"
7896094926080,PI,"33,01"
7896094926080,PR,"27,19"
7896094926080,RJ,"27,19"
7896094926080,RS,"27,19"
7896094926080,SC,"24,67"
7896094926080,SP,"27,19"
7896094926080,TO,"30,29"
7896094927025,BA,"49,19"
7896094927025,DF,"56,9"
7896094927025,GO,"50,14"
7896094927025,MG,"54,51"
7896094927025,MS,"51,97"
7896094927025,PR,"52,91"
7896094927025,RS,"52,43"
7896094927025,SC,"52,52"
7896094927025,SP,"55,22"
7896094927025,TO,"58,58"
7896094927223,BA,"181,62"
7896094927223,CE,"206,02"
7896094927223,DF,"198,79"
7896094927223,GO,"181,21"
7896094927223,MG,"198,79"
7896094927223,MS,"196,06"
7896094927223,PI,"216,31"
7896094927223,PR,"183,51"
7896094927223,RJ,"187,36"
7896094927223,RS,"183,51"
7896094927223,SC,"183,51"
7896094927223,SP,"178,15"
7896094927223,TO,"204,53"
7896094927261,BA,"200,55"
7896094927261,CE,"227,49"
7896094927261,DF,"213,12"
7896094927261,GO,"200,09"
7896094927261,MG,"219,51"
7896094927261,MS,"216,49"
7896094927261,PI,"246,01"
7896094927261,PR,"202,64"
7896094927261,RJ,"202,64"
7896094927261,RS,"202,64"
7896094927261,SC,"196,74"
7896094927261,SP,"202,64"
7896094927261,TO,"225,84"
7896094927278,BA,"111,42"
7896094927278,CE,"126,39"
7896094927278,DF,"118,41"
7896094927278,GO,"111,17"
7896094927278,MG,"121,96"
7896094927278,MS,"116,78"
7896094927278,PI,"136,69"
7896094927278,PR,"112,59"
7896094927278,RJ,"112,59"
7896094927278,RS,"112,59"
7896094927278,SC,"109,31"
7896094927278,SP,"112,59"
7896094927278,TO,"125,48"
7896094927339,BA,"193,2"
7896094927339,DF,"205,31"
7896094927339,GO,"186,89"
7896094927339,MG,"211,47"
7896094927339,MS,"208,55"
7896094927339,PI,"236,99"
7896094927339,PR,"195,22"
7896094927339,RJ,"199,3"
7896094927339,RS,"195,22"
7896094927339,SC,"189,52"
7896094927339,SP,"195,22"
7896094927339,TO,"222,68"
7896094927452,DF,"33,73"
7896094927452,GO,"32,98"
7896094927452,MG,"33,72"
7896094927452,PR,"33,24"
7896094927452,RJ,"31,13"
7896094927452,RS,"31,13"
7896094927452,SC,"31,13"
7896094927452,SP,"31,13"
7896094927483,CE,"34,95"
7896094927483,DF,"33,73"
7896094927483,GO,"33,09"
7896094927483,MG,"36,63"
7896094927483,PR,"33,48"
7896094927483,RJ,"33,47"
7896094927483,RS,"33,53"
7896094927483,SP,"31,13"
7896094927537,BA,"10,57"
7896094927537,DF,"11,3"
7896094927537,GO,"10,57"
7896094927537,MG,"11,83"
7896094927537,MS,"11,41"
7896094927537,PI,"12,98"
7896094927537,PR,"10,69"
7896094927537,RJ,"10,97"
7896094927537,RS,"10,68"
7896094927537,SC,"10,68"
7896094927537,SP,"10,93"
7896094927537,TO,"11,62"
7896094927544,DF,"21,35"
7896094927544,GO,"19,47"
7896094927544,MG,"20,92"
7896094927544,MS,"18,81"
7896094927544,PR,"19,31"
7896094927544,RJ,"19,32"
7896094927544,RS,"19,72"
7896094927544,SC,"19,32"
7896094927544,SP,"19,72"
7896094928343,BA,"8,58"
7896094928343,DF,"6,61"
7896094928343,GO,"7,6"
7896094928343,MG,"7,39"
7896094928343,MS,"7,25"
7896094928343,PR,"8,71"
7896094928343,RJ,"6,34"
7896094928343,RS,"8,03"
7896094928343,SC,"7,17"
7896094928343,SP,"4,95"
7896094928343,TO,"6,37"
7896094928350,BA,"8,58"
7896094928350,DF,"6,61"
7896094928350,GO,"7,1"
7896094928350,MG,"7,39"
7896094928350,MS,"7,26"
7896094928350,PR,"10,08"
7896094928350,RJ,"6,34"
7896094928350,RS,"8,03"
7896094928350,SC,"7,17"
7896094928350,SP,"4,95"
7896094928350,TO,"6,37"
7896094928367,BA,"8,58"
7896094928367,CE,"9,42"
7896094928367,DF,"6,61"
7896094928367,GO,"7,6"
7896094928367,MG,"7,39"
7896094928367,MS,"7,26"
7896094928367,PR,"10,01"
7896094928367,RJ,"6,34"
7896094928367,RS,"8,03"
7896094928367,SC,"7,17"
7896094928367,SP,"4,95"
7896094928367,TO,"6,37"
7896094928503,DF,"7,94"
7896094928503,GO,"7,35"
7896094928503,MG,"8,4"
7896094928503,PR,"9,33"
7896094928503,RJ,"7,54"
7896094928503,RS,"7,25"
7896094928503,SC,"8,92"
7896094928510,DF,"7,8"
7896094928510,GO,"7,45"
7896094928510,MG,"8,25"
7896094928510,PR,"9,29"
7896094928510,RJ,"8,16"
7896094928510,RS,"7,1"
7896094928510,SC,"8,88"
7896094928510,SP,"6,16"
7896094928787,BA,"26,25"
7896094928787,DF,"28,73"
7896094928787,GO,"26,19"
7896094928787,MG,"28,73"
7896094928787,MS,"28,34"
7896094928787,PI,"32,2"
7896094928787,PR,"26,52"
7896094928787,RJ,"26,52"
7896094928787,RS,"26,54"
7896094928787,SC,"26,52"
7896094928787,SP,"26,54"
7896094928787,TO,"29,56"
7896094928985,BA,"44,8"
7896094928985,CE,"50,69"
7896094928985,DF,"41,16"
7896094928985,GO,"44,7"
7896094928985,MG,"54,04"
7896094928985,MS,"43,43"
7896094928985,PI,"53,85"
7896094928985,PR,"45,28"
7896094928985,RJ,"45,28"
7896094928985,RS,"51,32"
7896094928985,SC,"41,16"
7896094928985,SP,"45,29"
7896094928985,TO,"50,59"
7896094929036,DF,"11,5"
7896094929036,GO,"10,51"
7896094929036,MG,"13,46"
7896094929036,PR,"12,95"
7896094929036,RJ,"10,94"
7896094929036,RS,"13,87"
7896094929036,SC,"10,64"
7896094929036,SP,"10,1"
7896094929074,DF,"38,04"
7896094929074,GO,"34,75"
7896094929074,MG,"44,52"
7896094929074,MS,"41,53"
7896094929074,PR,"40,52"
7896094929074,RJ,"32,88"
7896094929074,RS,"45,88"
7896094929074,SC,"33,3"
7896094929074,SP,"33,41"
7896094929081,DF,"19,66"
7896094929081,GO,"17,96"
7896094929081,MG,"23,02"
7896094929081,PR,"20,95"
7896094929081,RJ,"16,99"
7896094929081,RS,"23,72"
7896094929081,SC,"17,21"
7896094929081,SP,"17,27"
7896094929098,DF,"25,24"
7896094929098,GO,"23,06"
7896094929098,MG,"29,36"
7896094929098,PR,"26,75"
7896094929098,RJ,"21,82"
7896094929098,RS,"30,27"
7896094929098,SC,"22,09"
7896094929098,SP,"21,96"
7896094929111,DF,"33,95"
7896094929111,GO,"31,01"
7896094929111,MG,"39,75"
7896094929111,PR,"38,23"
7896094929111,RJ,"32,26"
7896094929111,RS,"40,95"
7896094929111,SC,"31,41"
7896094929111,SP,"29,82"
7896094929234,DF,"21,37"
7896094929234,GO,"19,48"
7896094929234,MG,"21,56"
7896094929234,MS,"19,87"
7896094929234,PI,"26,13"
7896094929234,PR,"21,53"
7896094929234,RJ,"19,87"
7896094929234,RS,"19,66"
7896094929234,SC,"21,53"
7896094929234,SP,"20,07"
7896094929289,DF,"37,23"
7896094929289,GO,"33,86"
7896094929289,MG,"37,23"
7896094929333,DF,"23,91"
7896094929333,GO,"21,75"
7896094929333,MG,"23,91"
7896094929333,PR,"22,03"
7896094929333,RJ,"22,03"
7896094929333,RS,"22,03"
7896094929333,SC,"22,03"
7896094929340,DF,"23,91"
7896094929340,GO,"21,75"
7896094929340,MG,"23,91"
7896094929340,PR,"22,03"
7896094929340,RS,"22,03"
7896094929340,SC,"22,03"
7896094999343,BA,"19,76"
7896094999343,CE,"22,42"
7896094999343,DF,"23,28"
7896094999343,GO,"19,38"
7896094999343,MG,"23,23"
7896094999343,MS,"23,38"
7896094999343,PI,"23,14"
7896094999343,PR,"25,02"
7896094999343,RJ,"20,74"
7896094999343,RS,"19,99"
7896094999343,SC,"17,87"
7896094999343,SP,"20,9"
7896094999343,TO,"22,26"
7896094999350,DF,21
7896094999350,GO,"19,38"
7896094999350,MG,"21,63"
7896094999350,MS,"21,36"
7896094999350,PR,"19,97"
7896094999350,RJ,"19,97"
7896094999350,RS,"19,99"
7896094999350,SC,"19,39"
7896094999350,SP,"19,03"
7896108560293,DF,"19,06"
7896108560293,GO,"18,96"
7896108560293,SC,"15,6"
7896108560293,SP,"16,58"
7896108560309,DF,"22,38"
7896108560309,RJ,"20,01"
7896108560309,SC,"18,2"
7896108560323,DF,"22,61"
7896108560323,GO,"24,01"
7896108560323,PR,"23,84"
7896108560323,RJ,"17,69"
7896108560323,RS,"25,35"
7896108560323,SC,"18,96"
7896108560323,SP,"20,16"
7896108560330,DF,"26,25"
7896108560330,GO,"23,5"
7896108560330,MG,"24,39"
7896108560330,MS,"29,22"
7896108560330,PR,"27,51"
7896108560330,RJ,"20,66"
7896108560330,RS,"29,25"
7896108560330,SC,"21,88"
7896108560330,SP,"23,26"
7896108560347,DF,"17,91"
7896108560347,GO,"17,81"
7896108560347,MG,"16,26"
7896108560347,MS,"20,99"
7896108560347,PR,"17,77"
7896108560347,RJ,"15,96"
7896108560347,RS,"18,89"
7896108560347,SC,"14,42"
7896108560347,SP,"15,02"
7896108560354,DF,"21,09"
7896108560354,GO,"21,65"
7896108560354,MG,"22,06"
7896108560354,MS,"24,61"
7896108560354,PR,"21,6"
7896108560354,RJ,"19,4"
7896108560354,RS,"22,96"
7896108560354,SC,"17,18"
7896108560354,SP,"18,26"
7896108560408,DF,"14,53"
7896108560408,MG,"15,23"
7896108560408,MS,"17,48"
7896108560408,PR,"14,91"
7896108560408,RJ,"12,1"
7896108560408,RS,"15,84"
7896108560408,SC,"12,1"
7896108560408,SP,"12,6"
7896108560415,DF,"16,7"
7896108560415,GO,"17,05"
7896108560415,MG,"17,37"
7896108560415,PR,17
7896108560415,RJ,"15,27"
7896108560415,RS,"18,07"
7896108560415,SC,"13,52"
7896108560415,SP,"14,37"
7896108560422,PR,"19,4"
7896108560422,SC,"15,75"
7896108560439,GO,"18,58"
7896108560439,MG,"20,07"
7896108560439,SC,"15,62"
7896108560446,DF,"24,13"
7896108560446,GO,24
7896108560446,MG,"24,77"
7896108560446,MS,"27,28"
7896108560446,PR,"24,24"
7896108560446,RJ,"21,21"
7896108560446,SC,"19,28"
7896108560446,SP,"20,49"
7896108560453,DF,"26,47"
7896108560453,GO,"23,82"
7896108560453,MG,"27,18"
7896108560453,MS,"29,36"
7896108560453,PR,"26,6"
7896108560453,RJ,"23,27"
7896108560453,RS,"28,28"
7896108560453,SC,"21,16"
7896108560453,SP,"22,49"
7896108560460,MG,"32,13"
7896108560460,RS,"33,43"
7896108561122,DF,"14,84"
7896108561122,GO,"15,23"
7896108561122,MG,"14,82"
7896108561122,MS,"16,52"
7896108561122,PR,"14,51"
7896108561122,RJ,"12,69"
7896108561122,RS,"15,42"
7896108561122,SC,"11,53"
7896108561122,SP,"12,26"
7896108566165,DF,"34,93"
7896108566165,GO,"31,3"
7896108566165,MG,"29,5"
7896108566165,MS,"33,45"
7896108566165,PR,"28,87"
7896108566165,RJ,"25,45"
7896108566165,RS,"30,7"
7896108566165,SC,"23,55"
7896108566165,SP,"24,41"
7896112400011,BA,"73,82"
7896112400011,CE,"73,69"
7896112400011,DF,"78,68"
7896112400011,GO,"71,49"
7896112400011,MG,"86,18"
7896112400011,PI,"75,84"
7896112400011,PR,"81,82"
7896112400011,RJ,"69,52"
7896112400011,RS,"94,83"
7896112400011,SC,"70,94"
7896112400011,SP,"68,99"
7896112400332,PI,"151,74"
7896112400332,PR,"127,7"
7896112400332,RS,"127,41"
7896112400332,SC,"127,7"
7896112400363,DF,"100,36"
7896112400363,GO,"90,59"
7896112400363,MG,"98,25"
7896112400363,PI,"110,12"
7896112400363,PR,"100,63"
7896112400363,RJ,"92,48"
7896112400363,RS,"92,48"
7896112400363,SC,"92,68"
7896112400363,SP,"92,23"
7896112400448,BA,"121,67"
7896112400448,CE,"127,99"
7896112400448,DF,"131,51"
7896112400448,GO,"118,72"
7896112400448,MG,"128,75"
7896112400448,MS,"129,65"
7896112400448,PI,"144,32"
7896112400448,PR,"131,88"
7896112400448,RJ,"128,65"
7896112400448,RS,"121,18"
7896112400448,SC,"121,46"
7896112400448,SP,"127,65"
7896112400448,TO,"135,39"
7896112401001,BA,"193,44"
7896112401001,DF,"208,65"
7896112401001,GO,"188,74"
7896112401001,MG,"208,65"
7896112401001,MS,"205,78"
7896112401001,PI,"234,17"
7896112401001,PR,"193,06"
7896112401001,RJ,"205,15"
7896112401001,RS,"192,61"
7896112401001,SC,"193,06"
7896112401001,SP,"192,61"
7896112401001,TO,"214,67"
7896112401018,GO,"22,76"
7896112401018,RS,"25,23"
7896112401018,SC,"23,05"
7896112401179,BA,"90,53"
7896112401179,CE,"102,64"
7896112401179,DF,"97,65"
7896112401179,GO,"94,74"
7896112401179,MG,"97,65"
7896112401179,MS,"96,31"
7896112401179,PI,"104,52"
7896112401179,PR,"90,15"
7896112401179,RJ,"90,15"
7896112401179,RS,"90,15"
7896112401179,SC,"90,15"
7896112401179,SP,"97,65"
7896112401179,TO,"100,47"
7896112401186,DF,"105,54"
7896112401186,GO,96
7896112401186,MG,"105,54"
7896112401186,PR,"97,25"
7896112401186,RJ,"97,25"
7896112401186,RS,"97,25"
7896112401186,SC,"97,25"
7896112401186,SP,"105,54"
7896112401513,DF,"7,61"
7896112401513,GO,"7,67"
7896112401513,MG,"8,33"
7896112401513,PI,"8,54"
7896112401513,PR,"7,55"
7896112401513,RJ,"7,84"
7896112401513,RS,"7,66"
7896112401513,SC,"7,02"
7896112401513,SP,"7,02"
7896112401520,DF,"11,07"
7896112401520,GO,"11,21"
7896112401520,MG,"12,19"
7896112401520,MS,"10,92"
7896112401520,PI,"12,43"
7896112401520,PR,"11,23"
7896112401520,RJ,"11,24"
7896112401520,RS,11
7896112401520,SC,"10,22"
7896112401520,SP,"10,22"
7896112401537,BA,"53,78"
7896112401537,DF,"52,79"
7896112401537,GO,"53,38"
7896112401537,MG,"57,54"
7896112401537,MS,"52,07"
7896112401537,PI,"56,5"
7896112401537,PR,"48,73"
7896112401537,RJ,"53,72"
7896112401537,RS,"48,73"
7896112401537,SC,"48,73"
7896112401537,SP,"52,79"
7896112401711,BA,"48,5"
7896112401711,CE,"51,75"
7896112401711,DF,"49,23"
7896112401711,GO,"48,01"
7896112401711,MG,"52,65"
7896112401711,MS,"48,8"
7896112401711,PI,"54,17"
7896112401711,PR,"45,46"
7896112401711,RJ,"45,46"
7896112401711,RS,"45,23"
7896112401711,SC,"49,32"
7896112401711,SP,"44,77"
7896112402244,BA,"76,5"
7896112402244,DF,"77,71"
7896112402244,GO,"70,3"
7896112402244,MG,"83,51"
7896112402244,MS,"76,64"
7896112402244,PI,"87,22"
7896112402244,PR,"71,73"
7896112402244,RJ,"71,73"
7896112402244,RS,"71,73"
7896112402244,SC,"71,73"
7896112402244,SP,"71,73"
7896112402244,TO,"79,95"
7896112402312,BA,"213,64"
7896112402312,DF,"230,93"
7896112402312,GO,"208,45"
7896112402312,MG,"226,07"
7896112402312,MS,"227,68"
7896112402312,PI,"241,65"
7896112402312,PR,"213,3"
7896112402312,RJ,"226,63"
7896112402312,RS,"212,8"
7896112402312,SC,"213,3"
7896112402312,SP,"231,24"
7896112402312,TO,"237,75"
7896112402329,BA,"36,35"
7896112402329,DF,"35,81"
7896112402329,GO,"35,08"
7896112402329,MG,"38,29"
7896112402329,MS,"38,28"
7896112402329,PI,"39,39"
7896112402329,PR,"35,48"
7896112402329,RJ,"36,42"
7896112402329,RS,"33,04"
7896112402329,SC,"33,04"
7896112402329,SP,"32,55"
7896112402329,TO,"37,02"
7896112402336,DF,"91,43"
7896112402336,MG,"97,79"
7896112402336,MS,"97,95"
7896112402336,PI,"100,57"
7896112402336,PR,90
7896112402336,RJ,"92,88"
7896112402336,RS,"83,99"
7896112402336,SC,"84,41"
7896112402336,SP,"83,13"
7896112402343,BA,"35,97"
7896112402343,CE,"40,59"
7896112402343,DF,"38,78"
7896112402343,GO,"35,35"
7896112402343,MG,"41,49"
7896112402343,MS,"40,85"
7896112402343,PI,"42,68"
7896112402343,PR,"35,8"
7896112402343,RJ,"35,8"
7896112402343,RS,"35,62"
7896112402343,SC,"35,8"
7896112402343,SP,"35,26"
7896112402343,TO,"40,1"
7896112402404,DF,"116,86"
7896112402404,GO,"106,52"
7896112402404,MG,"125,58"
7896112402404,PI,"128,53"
7896112402404,PR,"114,62"
7896112402404,RJ,"119,15"
7896112402404,RS,"114,89"
7896112402404,SC,"107,87"
7896112402404,SP,"106,24"
7896112402411,BA,"175,33"
7896112402411,CE,"188,3"
7896112402411,DF,"178,35"
7896112402411,GO,"161,33"
7896112402411,MG,"174,61"
7896112402411,MS,"175,9"
7896112402411,PI,"190,9"
7896112402411,PR,"164,64"
7896112402411,RJ,"164,64"
7896112402411,RS,"164,64"
7896112402411,SC,"164,64"
7896112402411,SP,"178,35"
7896112402411,TO,"183,49"
7896112402541,DF,"18,11"
7896112402541,GO,"16,51"
7896112402541,PR,"16,72"
7896112402541,RS,"16,72"
7896112402541,SC,"19,15"
7896112402541,SP,"16,72"
7896112402558,BA,"45,1"
7896112402558,DF,"48,66"
7896112402558,GO,"44,36"
7896112402558,MG,"48,72"
7896112402558,MS,"48,23"
7896112402558,PI,"53,52"
7896112402558,PR,"44,92"
7896112402558,RJ,"44,92"
7896112402558,RS,"44,7"
7896112402558,SC,"44,92"
7896112402558,SP,"44,24"
7896112402558,TO,"50,32"
7896112402572,DF,"24,52"
7896112402572,MG,"24,52"
7896112402572,PR,"22,63"
7896112402572,RJ,"22,63"
7896112402572,RS,"22,63"
7896112402572,SC,"22,63"
7896112402572,SP,"22,63"
7896112402602,BA,"258,8"
7896112402602,DF,"261,59"
7896112402602,GO,"238,45"
7896112402602,MG,"261,59"
7896112402602,MS,"274,27"
7896112402602,PI,"293,58"
7896112402602,PR,"257,37"
7896112402602,RJ,"258,63"
7896112402602,RS,"258,19"
7896112402602,SC,"258,63"
7896112402602,SP,"241,48"
7896112402602,TO,"269,13"
7896112402619,DF,"10,8"
7896112402619,GO,"10,69"
7896112402619,MG,"11,82"
7896112402619,MS,"11,3"
7896112402619,PI,"12,12"
7896112402619,PR,"10,99"
7896112402619,RJ,"11,03"
7896112402619,RS,"10,97"
7896112402619,SC,"9,97"
7896112402619,SP,"9,97"
7896112402626,BA,"33,38"
7896112402626,CE,"32,91"
7896112402626,DF,"33,81"
7896112402626,GO,"32,82"
7896112402626,MG,"35,85"
7896112402626,MS,"33,74"
7896112402626,PI,"35,38"
7896112402626,PR,"31,15"
7896112402626,RJ,"33,19"
7896112402626,RS,"31,15"
7896112402626,SC,"31,15"
7896112402626,SP,"33,81"
7896112402718,BA,"72,36"
7896112402718,CE,"76,8"
7896112402718,DF,"72,68"
7896112402718,GO,"70,88"
7896112402718,MG,"72,68"
7896112402718,MS,"71,68"
7896112402718,PI,"81,54"
7896112402718,PR,"67,09"
7896112402718,RJ,"72,47"
7896112402718,RS,"72,01"
7896112402718,SC,"67,09"
7896112402718,SP,"67,09"
7896112402718,TO,"74,77"
7896112402770,BA,"72,69"
7896112402770,CE,"77,67"
7896112402770,DF,"72,89"
7896112402770,GO,"66,44"
7896112402770,MG,"78,57"
7896112402770,MS,"71,88"
7896112402770,PI,"81,81"
7896112402770,PR,"71,84"
7896112402770,RJ,"72,75"
7896112402770,RS,"72,06"
7896112402770,SC,"67,28"
7896112402770,SP,"67,28"
7896112402770,TO,"74,99"
7896112402787,BA,"14,32"
7896112402787,DF,"14,17"
7896112402787,GO,"14,25"
7896112402787,MG,"15,57"
7896112402787,MS,"13,98"
7896112402787,PI,"15,89"
7896112402787,PR,"14,46"
7896112402787,RJ,"14,19"
7896112402787,RS,"13,08"
7896112402787,SC,"13,08"
7896112402787,SP,"13,08"
7896112402817,BA,"137,85"
7896112402817,CE,145
7896112402817,DF,149
7896112402817,GO,"134,51"
7896112402817,MG,149
7896112402817,MS,"146,9"
7896112402817,PI,"163,51"
7896112402817,PR,"150,02"
7896112402817,RJ,"137,3"
7896112402817,RS,"137,3"
7896112402817,SC,"137,3"
7896112402817,SP,"137,3"
7896112402817,TO,"153,4"
7896112403074,DF,"21,18"
7896112403074,GO,"19,35"
7896112403074,RS,"24,62"
7896112403074,SC,"19,44"
7896112403159,DF,"17,02"
7896112403159,GO,"15,28"
