PRODUTO,UF,CONCORRENTE,PREÇO CONCORRENTE,HORA COLETA
7899824400935,RJ,B,"85,46",12/03/99 21:38:10
7895858017408,BA,E,"118,48",12/03/99 21:38:11
7896226105192,RJ,B,"107,93",12/03/99 21:38:19
7896023706486,RS,G,"35,1",12/03/99 21:38:23
7890704851335,RJ,B,"18,47",12/03/99 21:38:28
7891268400113,BA,E,"16,48",12/03/99 21:38:28
7591083011081,RJ,B,"17,4",12/03/99 21:38:38
7908134200248,BA,E,"200,87",12/03/99 21:38:45
7896000706034,RJ,B,"8,89",12/03/99 21:38:47
7891317010898,BA,E,"211,18",12/03/99 21:38:53
7899706184960,RJ,B,"32,98",12/03/99 21:38:56
7896226109565,BA,E,"73,27",12/03/99 21:38:57
7896226108735,RS,G,"90,33",12/03/99 21:38:57
4005900709752,BA,E,"32,92",12/03/99 21:39:01
7891010618773,RJ,B,13,12/03/99 21:39:06
7891137003704,BA,E,"212,82",12/03/99 21:39:06
7899706162043,BA,E,"70,93",12/03/99 21:39:10
7896023774843,RS,G,"17,3",12/03/99 21:39:11
4005900663993,BA,E,"13,54",12/03/99 21:39:14
7509546677958,BA,E,"25,32",12/03/99 21:39:19
8429420226241,RJ,B,"71,22",12/03/99 21:39:21
7896094919693,BA,E,"8,09",12/03/99 21:39:23
7898029550063,BA,E,"81,79",12/03/99 21:39:27
3499320008198,RJ,B,"24,79",12/03/99 21:39:31
7891137004046,BA,E,"121,47",12/03/99 21:39:31
7891010254032,BA,E,"94,42",12/03/99 21:39:35
7898587764766,RS,G,"54,2",12/03/99 21:39:38
7896094927278,BA,E,"128,76",12/03/99 21:39:39
7898636190577,RJ,B,"26,09",12/03/99 21:39:40
7891106912273,BA,E,"36,06",12/03/99 21:39:44
4005808934980,BA,E,"13,54",12/03/99 21:39:48
7891010503505,RJ,B,"24,12",12/03/99 21:39:49
3282770206036,BA,E,"53,14",12/03/99 21:39:52
4005900633293,RS,G,"11,2",12/03/99 21:39:53
7891025120940,BA,E,"130,62",12/03/99 21:39:56
7891010987787,RJ,B,"23,1",12/03/99 21:39:59
4987188568729,BA,E,"9,93",12/03/99 21:40:05
7891106912655,RS,G,"15,43",12/03/99 21:40:07
7891142204127,BA,E,"112,11",12/03/99 21:40:09
42398004,BA,E,"26,66",12/03/99 21:40:13
7891010514846,BA,E,"64,7",12/03/99 21:40:17
7891000321843,BA,E,"118,95",12/03/99 21:40:21
7891010870744,BA,E,"26,56",12/03/99 21:40:26
7891010913908,RJ,B,"52,16",12/03/99 21:40:27
7896015590932,BA,E,"19,49",12/03/99 21:40:30
7891137006378,RJ,B,"213,33",12/03/99 21:40:36
310119052136,RS,G,"17,18",12/03/99 21:40:36
7896094925830,BA,E,"114,34",12/03/99 21:40:38
7891024115862,BA,E,"10,42",12/03/99 21:40:42
7896685302088,BA,E,"57,34",12/03/99 21:40:46
4005808838899,RS,G,"59,65",12/03/99 21:40:51
7891010020279,BA,E,"64,24",12/03/99 21:40:55
7891721028694,BA,E,"56,44",12/03/99 21:40:59
8429420205192,BA,E,"67,02",12/03/99 21:41:03
7897129302626,RJ,B,"69,93",12/03/99 21:41:04
7898040329464,RS,G,"46,54",12/03/99 21:41:05
4005808850617,BA,E,"13,54",12/03/99 21:41:07
7891142204554,BA,E,"131,9",12/03/99 21:41:11
7896015528294,RJ,B,"11,23",12/03/99 21:41:13
8429420078581,BA,E,"104,88",12/03/99 21:41:15
7791969016036,RJ,B,"8,75",12/03/99 21:41:23
7891025107095,BA,E,"74,16",12/03/99 21:41:23
7896006201021,BA,E,"153,25",12/03/99 21:41:30
4005808257669,RJ,B,"7,65",12/03/99 21:41:32
7500435185028,BA,E,"87,12",12/03/99 21:41:34
7896015590956,BA,E,"19,9",12/03/99 21:41:38
7898932370048,BA,E,"54,82",12/03/99 21:41:42
7891010244361,BA,E,"68,91",12/03/99 21:41:46
4005808838899,BA,E,"40,01",12/03/99 21:41:50
7891010870744,RJ,B,"28,77",12/03/99 21:41:51
7896641810510,BA,E,"40,15",12/03/99 21:41:54
7896094208704,BA,E,"64,32",12/03/99 21:41:58
7896235353911,RJ,B,"7,44",12/03/99 21:42:00
7500435171106,BA,E,"12,83",12/03/99 21:42:02
7891010253936,BA,E,"26,3",12/03/99 21:42:07
7899706152860,RJ,B,"78,05",12/03/99 21:42:09
7899824400737,BA,E,"54,36",12/03/99 21:42:11
7506339305159,RS,G,"105,42",12/03/99 21:42:15
7898956544098,BA,E,"26,54",12/03/99 21:42:16
7899706141062,RJ,B,"87,98",12/03/99 21:42:18
7896006216827,BA,E,"146,3",12/03/99 21:42:20
7898414852734,BA,E,"27,32",12/03/99 21:42:25
7896637032568,RJ,B,"108,8",12/03/99 21:42:27
7898040323202,BA,E,"47,74",12/03/99 21:42:29
7896658025129,BA,E,"53,49",12/03/99 21:42:34
4005900878137,RS,G,"10,01",12/03/99 21:42:36
7896015592776,RJ,B,"25,79",12/03/99 21:42:37
7891142200235,BA,E,"64,72",12/03/99 21:42:38
7891137003810,BA,E,"127,74",12/03/99 21:42:42
7891000287699,BA,E,"118,95",12/03/99 21:42:50
7896094919662,BA,E,"90,25",12/03/99 21:42:55
7891000417560,BA,E,"132,53",12/03/99 21:42:59
4005900130785,RJ,B,"7,65",12/03/99 21:43:01
7891025111832,RS,G,"30,26",12/03/99 21:43:02
7891000120606,BA,E,"66,2",12/03/99 21:43:03
7891010886547,BA,E,"8,15",12/03/99 21:43:07
7891035000898,BA,E,"18,65",12/03/99 21:43:11
4005808555352,BA,E,"26,42",12/03/99 21:43:15
7898040325404,RS,G,"94,23",12/03/99 21:43:16
7891158103896,RJ,B,"50,04",12/03/99 21:43:20
7891010031350,BA,E,"23,61",12/03/99 21:43:23
7891317189884,BA,E,"40,5",12/03/99 21:43:27
7896658037061,RJ,B,"28,18",12/03/99 21:43:29
4005808663927,RS,G,"7,18",12/03/99 21:43:31
7897460401378,BA,E,"69,17",12/03/99 21:43:39
7891142205674,RS,G,"73,45",12/03/99 21:43:44
7891000325858,BA,E,"17,92",12/03/99 21:43:47
7897129302756,RJ,B,"38,12",12/03/99 21:43:48
7898636190874,BA,E,"9,11",12/03/99 21:43:55
7898948648483,RJ,B,"103,78",12/03/99 21:43:57
7896014183104,RS,G,"26,66",12/03/99 21:43:58
7899706254403,BA,E,"113,19",12/03/99 21:43:59
7897930750043,BA,E,"19,49",12/03/99 21:44:03
7896637030861,BA,E,87,12/03/99 21:44:08
7896226109589,BA,E,"176,14",12/03/99 21:44:15
7891024002490,BA,E,"10,62",12/03/99 21:44:19
7891025119876,RS,G,"179,21",12/03/99 21:44:26
7896094916524,BA,E,"55,66",12/03/99 21:44:28
7509546675862,RJ,B,"11,42",12/03/99 21:44:31
7896637030854,BA,E,"51,17",12/03/99 21:44:32
7896658024078,BA,E,"36,34",12/03/99 21:44:36
7896009498176,BA,E,"70,77",12/03/99 21:44:40
7898430194092,RS,G,"50,02",12/03/99 21:44:40
7896000726407,RJ,B,"12,69",12/03/99 21:44:41
7509546061689,BA,E,"13,97",12/03/99 21:44:44
7891025113201,BA,E,"61,69",12/03/99 21:44:48
7899706134170,RS,G,"25,75",12/03/99 21:44:53
7899706164375,RJ,B,"20,73",12/03/99 21:44:56
7899420501531,BA,E,"62,24",12/03/99 21:44:56
7899706135542,BA,E,"97,38",12/03/99 21:45:04
7899706149471,RJ,B,"70,51",12/03/99 21:45:05
7897930775794,RS,G,"122,92",12/03/99 21:45:07
7896001303119,BA,E,"95,08",12/03/99 21:45:12
7891010878016,BA,E,"40,63",12/03/99 21:45:16
7896226109541,BA,E,"64,92",12/03/99 21:45:20
4005808808243,RJ,B,"21,6",12/03/99 21:45:24
7894916515207,BA,E,"159,51",12/03/99 21:45:25
7891000342770,BA,E,"70,77",12/03/99 21:45:29
7896094916203,BA,E,"67,78",12/03/99 21:45:33
7891010032906,RS,G,"34,16",12/03/99 21:45:35
7896685304471,BA,E,22,12/03/99 21:45:37
3337875797580,RJ,B,"71,93",12/03/99 21:45:40
3337875686471,BA,E,"74,64",12/03/99 21:45:41
7891010591014,BA,E,"77,08",12/03/99 21:45:45
7896222720030,RJ,B,"4,24",12/03/99 21:45:49
7899706186698,BA,E,"65,17",12/03/99 21:45:49
7896004786209,RS,G,"287,87",12/03/99 21:45:49
7899706184823,BA,E,"59,23",12/03/99 21:45:53
7896226105208,BA,E,"96,02",12/03/99 21:45:57
7891317015039,BA,E,"125,32",12/03/99 21:46:01
7898414852734,RS,G,"26,28",12/03/99 21:46:03
7896226105147,BA,E,"97,12",12/03/99 21:46:05
7898956544111,BA,E,"65,56",12/03/99 21:46:09
4005900950987,BA,E,"21,33",12/03/99 21:46:13
3282770204667,RJ,B,"53,77",12/03/99 21:46:17
7891317144142,BA,E,"63,47",12/03/99 21:46:17
4005900398598,RS,G,"7,19",12/03/99 21:46:18
7891010560737,BA,E,"4,76",12/03/99 21:46:25
7899706195089,RJ,B,"61,5",12/03/99 21:46:27
7897211100192,BA,E,"16,87",12/03/99 21:46:29
7897698779935,RS,G,"20,96",12/03/99 21:46:32
7898949409762,BA,E,"28,82",12/03/99 21:46:33
7899706180344,RJ,B,"24,15",12/03/99 21:46:41
7898301056726,BA,E,"33,72",12/03/99 21:46:45
7899706180344,RS,G,"26,1",12/03/99 21:46:46
7898941911034,BA,E,"41,69",12/03/99 21:46:49
7898636191048,RJ,B,"22,11",12/03/99 21:46:51
7896009498497,BA,E,"65,12",12/03/99 21:46:53
7891000309711,BA,E,"54,13",12/03/99 21:46:57
7891010248178,RS,G,"70,5",12/03/99 21:47:00
7898414851966,BA,E,"48,21",12/03/99 21:47:02
7891024131183,BA,E,"12,67",12/03/99 21:47:06
7891024115107,BA,E,"10,42",12/03/99 21:47:10
7896112401537,RS,G,"52,22",12/03/99 21:47:14
7891010510985,BA,E,"65,15",12/03/99 21:47:18
7891137006651,RJ,B,"39,56",12/03/99 21:47:24
7891010253899,BA,E,"16,56",12/03/99 21:47:26
7896006219002,RS,G,"120,12",12/03/99 21:47:28
7896658027819,BA,E,"94,43",12/03/99 21:47:30
7898549758529,BA,E,"110,06",12/03/99 21:47:35
7898430191244,BA,E,"81,4",12/03/99 21:47:39
7898948648476,RS,G,"114,99",12/03/99 21:47:41
7896004759975,RJ,B,"108,18",12/03/99 21:47:43
7896637030823,BA,E,"67,85",12/03/99 21:47:43
7891317015473,BA,E,"99,88",12/03/99 21:47:51
7896226105147,RJ,B,"103,41",12/03/99 21:47:52
7896658033568,BA,E,"90,43",12/03/99 21:47:55
4005900130785,RS,G,"7,18",12/03/99 21:47:56
7891010010577,BA,E,"8,15",12/03/99 21:47:59
7891035912405,RJ,B,"9,42",12/03/99 21:48:02
7896637032575,BA,E,"56,62",12/03/99 21:48:03
7898948648476,BA,E,"105,38",12/03/99 21:48:07
7898549750127,RS,G,"168,4",12/03/99 21:48:10
7891000303115,BA,E,"51,29",12/03/99 21:48:11
7891000243015,BA,E,"66,2",12/03/99 21:48:15
7891024174135,RJ,B,"11,7",12/03/99 21:48:17
7897930775794,BA,E,"107,59",12/03/99 21:48:19
7898040329471,BA,E,"82,3",12/03/99 21:48:23
7890704810516,RJ,B,"15,33",12/03/99 21:48:26
7899824401116,BA,E,"92,57",12/03/99 21:48:27
7898948648513,BA,E,"148,59",12/03/99 21:48:31
7897129304484,RJ,B,"138,24",12/03/99 21:48:35
7898040329181,BA,E,"109,1",12/03/99 21:48:35
5701943011386,BA,E,"73,55",12/03/99 21:48:39
7896094921498,BA,E,"202,99",12/03/99 21:48:44
3662042000249,BA,E,"111,59",12/03/99 21:48:47
7899706152105,RS,G,"12,03",12/03/99 21:48:52
7891025120957,BA,E,"74,43",12/03/99 21:48:55
7898040328573,RJ,B,"45,83",12/03/99 21:49:00
7896226109572,BA,E,"111,82",12/03/99 21:49:00
7891010973902,BA,E,"12,71",12/03/99 21:49:04
7891137003629,RJ,B,"64,97",12/03/99 21:49:09
7891010026264,RS,G,"48,07",12/03/99 21:49:11
7896094919495,BA,E,"77,96",12/03/99 21:49:15
7891010027858,RJ,B,"39,44",12/03/99 21:49:18
4015630066841,BA,E,"74,48",12/03/99 21:49:19
7891024122556,BA,E,"18,02",12/03/99 21:49:23
7791969029807,RJ,B,"8,75",12/03/99 21:49:27
7897129304484,BA,E,"121,3",12/03/99 21:49:31
7891010250799,BA,E,"69,34",12/03/99 21:49:35
7896026171397,RJ,B,"22,34",12/03/99 21:49:36
7891137003414,BA,E,"50,96",12/03/99 21:49:40
7897129304583,BA,E,"103,43",12/03/99 21:49:44
7899706164337,RJ,B,"20,73",12/03/99 21:49:46
7896094925120,BA,E,"8,09",12/03/99 21:49:48
7891142205582,BA,E,"68,06",12/03/99 21:49:52
7891024028353,RJ,B,"5,25",12/03/99 21:49:55
7891000325896,BA,E,"31,72",12/03/99 21:49:57
7891142981196,BA,E,"123,72",12/03/99 21:50:01
7899706197946,RJ,B,"32,62",12/03/99 21:50:05
7891317015497,BA,E,"63,64",12/03/99 21:50:10
7898949409939,BA,E,"20,83",12/03/99 21:50:14
4005900813053,BA,E,"68,98",12/03/99 21:50:18
7891024130728,BA,E,"3,5",12/03/99 21:50:22
7896094928985,BA,E,"50,73",12/03/99 21:50:26
310119052440,SC,G,"46,32",12/03/99 21:50:27
7891024132005,BA,E,"3,82",12/03/99 21:50:30
7896009498664,BA,E,"121,82",12/03/99 21:50:38
7891010253189,SC,G,"40,4",12/03/99 21:50:42
7899706184847,BA,E,"59,23",12/03/99 21:50:46
7898430191206,BA,E,"87,71",12/03/99 21:50:50
7891317005887,BA,E,"40,94",12/03/99 21:50:54
7896112405962,RJ,B,"186,34",12/03/99 21:50:59
7895858017392,BA,E,"61,15",12/03/99 21:50:59
3282770153491,BA,E,"50,69",12/03/99 21:51:03
4005808571147,SC,G,"14,41",12/03/99 21:51:03
8712400801553,BA,E,"71,66",12/03/99 21:51:07
7898587766876,RJ,B,"61,35",12/03/99 21:51:09
7899706171434,BA,E,"66,63",12/03/99 21:51:12
7896112402343,BA,E,"29,99",12/03/99 21:51:16
7899706244008,SC,G,19,12/03/99 21:51:17
7896226105291,RJ,B,"107,93",12/03/99 21:51:18
7896004762098,BA,E,"16,44",12/03/99 21:51:21
7509546665801,BA,E,"9,62",12/03/99 21:51:25
7891158100239,BA,E,"70,14",12/03/99 21:51:30
4005900662019,SC,G,"15,24",12/03/99 21:51:32
7891106911504,RJ,B,"26,94",12/03/99 21:51:37
7891000106099,BA,E,"47,92",12/03/99 21:51:38
7898040329082,BA,E,"104,18",12/03/99 21:51:42
7899706180344,SC,G,"24,15",12/03/99 21:51:45
8429420093232,BA,E,"99,29",12/03/99 21:51:46
7891010579289,RJ,B,"22,18",12/03/99 21:51:53
7891137000024,BA,E,"48,43",12/03/99 21:51:55
7896094925397,BA,E,"47,14",12/03/99 21:51:59
7891010917715,SC,G,"23,13",12/03/99 21:51:59
7891137004008,RJ,B,"122,65",12/03/99 21:52:03
7891010579289,BA,E,"20,46",12/03/99 21:52:04
7891010518844,BA,E,"24,75",12/03/99 21:52:08
7908134200118,RJ,B,"68,12",12/03/99 21:52:13
7891010096496,BA,E,"45,71",12/03/99 21:52:13
7899706170871,SC,G,"18,5",12/03/99 21:52:13
7898040325299,BA,E,"51,74",12/03/99 21:52:17
7896222720009,BA,E,"6,86",12/03/99 21:52:22
4005900521910,RJ,B,"22,78",12/03/99 21:52:23
7899706179669,BA,E,"78,03",12/03/99 21:52:26
7896094210134,SC,G,"38,63",12/03/99 21:52:27
7897129301759,BA,E,"63,77",12/03/99 21:52:31
3282770391442,RJ,B,"58,28",12/03/99 21:52:38
7896006219002,BA,E,"132,21",12/03/99 21:52:39
7891317010898,SC,G,"240,28",12/03/99 21:52:41
7891010256098,BA,E,"82,32",12/03/99 21:52:44
7898040325404,BA,E,"77,61",12/03/99 21:52:48
7891142204554,SC,G,"115,54",12/03/99 21:52:55
7896658033407,RJ,B,"54,58",12/03/99 21:52:57
7509546654027,BA,E,"10,62",12/03/99 21:52:57
7891010245238,RJ,B,"15,26",12/03/99 21:53:06
7793100111143,BA,E,"7,87",12/03/99 21:53:06
7894916516709,SC,G,"183,47",12/03/99 21:53:08
7891010245610,BA,E,"7,93",12/03/99 21:53:10
7896094210585,BA,E,"97,53",12/03/99 21:53:14
7896112403425,SC,G,"210,99",12/03/99 21:53:22
7896094916814,BA,E,"168,39",12/03/99 21:53:23
7896014183210,RJ,B,"21,29",12/03/99 21:53:24
7898040322786,BA,E,"98,47",12/03/99 21:53:28
7891106914819,BA,E,"59,56",12/03/99 21:53:32
7891317002930,RJ,B,"90,08",12/03/99 21:53:34
4005808189625,BA,E,"20,61",12/03/99 21:53:37
7896676434101,BA,E,"109,84",12/03/99 21:53:41
7896014125319,RJ,B,"13,43",12/03/99 21:53:43
7898430194689,BA,E,"28,37",12/03/99 21:53:45
7897460401651,BA,E,"65,56",12/03/99 21:53:49
8715200813061,SC,G,"25,87",12/03/99 21:53:51
7891010506513,BA,E,"44,9",12/03/99 21:53:54
8429420226241,BA,E,"67,02",12/03/99 21:53:58
7899706198325,BA,E,"71,15",12/03/99 21:54:02
7896226109053,BA,E,"54,83",12/03/99 21:54:06
7891024029886,RJ,B,"35,1",12/03/99 21:54:08
7897129303890,SC,G,"21,54",12/03/99 21:54:11
7899706124874,BA,E,"43,42",12/03/99 21:54:14
7896222720030,BA,E,"4,18",12/03/99 21:54:22
7899706190657,RJ,B,"65,7",12/03/99 21:54:23
7896015525583,SC,G,"17,53",12/03/99 21:54:25
7891010245603,BA,E,"7,93",12/03/99 21:54:26
7898040328412,BA,E,"23,48",12/03/99 21:54:31
7896015591106,RJ,B,"12,44",12/03/99 21:54:32
7896006216803,BA,E,"92,55",12/03/99 21:54:35
7898949409533,SC,G,"6,81",12/03/99 21:54:38
7891142201744,BA,E,"154,37",12/03/99 21:54:39
7899706179560,RJ,B,"28,41",12/03/99 21:54:41
7899706141062,BA,E,"100,74",12/03/99 21:54:43
7898636190706,BA,E,"61,24",12/03/99 21:54:48
4005808956487,RJ,B,"40,44",12/03/99 21:54:50
7896094209176,BA,E,"52,82",12/03/99 21:54:53
7891010042950,SC,G,"17,16",12/03/99 21:54:53
7896658029516,RJ,B,"84,73",12/03/99 21:54:59
7891106914581,BA,E,"67,05",12/03/99 21:55:01
7897595901866,BA,E,"21,73",12/03/99 21:55:05
7891000109908,SC,G,"21,73",12/03/99 21:55:07
7894916516709,RJ,B,"186,15",12/03/99 21:55:08
7891010249960,BA,E,"37,92",12/03/99 21:55:10
7896422544917,BA,E,"125,45",12/03/99 21:55:14
7891024132647,RJ,B,"15,07",12/03/99 21:55:18
7896004820422,BA,E,"134,91",12/03/99 21:55:18
7898582381944,SC,G,"102,71",12/03/99 21:55:20
7899706159258,BA,E,"57,92",12/03/99 21:55:22
7896112405962,BA,E,"158,17",12/03/99 21:55:26
7896015592042,BA,E,"26,81",12/03/99 21:55:30
300651361070,RJ,B,"61,63",12/03/99 21:55:33
7899706178167,SC,G,"21,02",12/03/99 21:55:34
7899824401017,BA,E,"35,99",12/03/99 21:55:38
7896093002181,RJ,B,"75,06",12/03/99 21:55:42
7891137004060,BA,E,"121,47",12/03/99 21:55:42
7898949409847,BA,E,"42,78",12/03/99 21:55:46
3337871324001,RJ,B,"100,19",12/03/99 21:55:51
7891158105227,BA,E,"162,08",12/03/99 21:55:51
7894916509985,BA,E,"42,92",12/03/99 21:55:55
7896009498640,BA,E,"111,08",12/03/99 21:55:59
7891010253806,RJ,B,"36,59",12/03/99 21:56:00
7891010035631,BA,E,"7,76",12/03/99 21:56:03
7899706181730,SC,G,"31,74",12/03/99 21:56:08
7899706178143,RJ,B,"29,53",12/03/99 21:56:10
7896637032223,BA,E,"70,76",12/03/99 21:56:16
7891024029367,RJ,B,"6,6",12/03/99 21:56:19
7896637026222,BA,E,"60,14",12/03/99 21:56:21
7899706179669,SC,G,"74,99",12/03/99 21:56:22
7891024114216,BA,E,"10,42",12/03/99 21:56:25
4005808257553,RJ,B,"7,65",12/03/99 21:56:28
7509546074399,BA,E,"18,19",12/03/99 21:56:34
7896000727510,RJ,B,"9,19",12/03/99 21:56:37
4005808257669,SC,G,"6,35",12/03/99 21:56:37
7896015528300,BA,E,"12,48",12/03/99 21:56:38
7891137003629,BA,E,"71,06",12/03/99 21:56:43
7896004756035,RJ,B,"110,69",12/03/99 21:56:47
7896226109237,RJ,B,"111,57",12/03/99 21:56:56
7894916516228,SC,G,"216,95",12/03/99 21:57:05
8429420143050,RJ,B,"48,56",12/03/99 21:57:17
4005808189625,SC,G,"12,85",12/03/99 21:57:20
7898948648629,RJ,B,"52,58",12/03/99 21:57:41
7896112406150,RJ,B,"193,4",12/03/99 21:57:50
4005900980397,RJ,B,"35,72",12/03/99 21:57:59
7891000284933,SC,G,"17,64",12/03/99 21:58:00
7899706193993,RJ,B,"67,69",12/03/99 21:58:09
3282770148817,RJ,B,"69,97",12/03/99 21:58:18
7509546065465,RJ,B,"11,76",12/03/99 21:58:33
7891024037485,SC,G,"20,83",12/03/99 21:58:40
7891024035214,RJ,B,"2,82",12/03/99 21:58:42
7899706170819,RJ,B,"17,35",12/03/99 21:58:51
7896094918757,RJ,B,"44,12",12/03/99 21:59:00
7898636193103,RJ,B,"50,23",12/03/99 21:59:09
7891024041628,RJ,B,"10,95",12/03/99 21:59:18
7898636192854,SC,G,"26,93",12/03/99 21:59:21
7891010030889,RJ,B,"15,6",12/03/99 21:59:28
7899706244060,SC,G,"23,28",12/03/99 21:59:35
7509552917406,RJ,B,"28,28",12/03/99 21:59:37
3282770388466,RJ,B,"57,46",12/03/99 21:59:46
7896637032537,RJ,B,"163,95",12/03/99 21:59:55
7891000287699,SC,G,"108,38",12/03/99 22:00:03
7898582381937,RJ,B,"163,29",12/03/99 22:00:05
7893454714776,RJ,B,"37,9",12/03/99 22:00:14
7896222720016,SC,G,"12,57",12/03/99 22:00:17
4005900398598,RJ,B,"7,65",12/03/99 22:00:23
7898587774314,SC,G,"9,72",12/03/99 22:00:30
7702031610823,RJ,B,"28,16",12/03/99 22:00:32
7891010030452,SC,G,"14,74",12/03/99 22:00:50
7899706170871,RJ,B,"18,89",12/03/99 22:00:51
7898941911119,RJ,B,"50,38",12/03/99 22:01:00
7891268400076,SC,G,"13,92",12/03/99 22:01:05
7891142205582,RJ,B,"64,64",12/03/99 22:01:09
7899706175951,SC,G,"22,54",12/03/99 22:01:19
7896226108735,SC,G,"89,36",12/03/99 22:01:33
7896014140503,RJ,B,"19,21",12/03/99 22:01:34
7896000724953,RJ,B,"8,89",12/03/99 22:01:43
7896014140527,SC,G,"19,39",12/03/99 22:01:46
7898430194016,RJ,B,"146,8",12/03/99 22:01:52
7897930775800,RJ,B,"75,01",12/03/99 22:02:02
7899706197687,RJ,B,"20,73",12/03/99 22:02:11
7896658028182,SC,G,"89,12",12/03/99 22:02:12
7899706130677,RJ,B,"33,35",12/03/99 22:02:20
7891142205544,SC,G,"59,84",12/03/99 22:02:26
7894916514613,RJ,B,"167,17",12/03/99 22:02:39
7896094921115,SC,G,"186,19",12/03/99 22:02:39
7899706192958,RJ,B,"63,32",12/03/99 22:02:48
7896014183210,SC,G,"22,03",12/03/99 22:02:53
7899706244060,RJ,B,"18,89",12/03/99 22:02:58
7891317015039,RJ,B,"147,05",12/03/99 22:03:07
7898636191994,SC,G,"59,76",12/03/99 22:03:07
7899706133371,RJ,B,"9,86",12/03/99 22:03:16
7891142201690,SC,G,"137,98",12/03/99 22:03:20
4006000019338,SC,G,"9,36",12/03/99 22:03:54
7891142205674,SC,G,"58,97",12/03/99 22:04:07
7891137003407,SC,G,"106,22",12/03/99 22:04:21
7898430191244,SC,B,"90,14",12/03/99 22:04:35
7898941911041,SC,G,"43,98",12/03/99 22:04:35
7899706179553,SC,B,"27,63",12/03/99 22:04:44
7891010249861,SC,G,"69,28",12/03/99 22:04:50
7898040329174,SC,G,"266,44",12/03/99 22:05:04
7896226109589,SC,B,"180,04",12/03/99 22:05:06
7891024013540,SC,B,"14,5",12/03/99 22:05:16
7896112406150,SC,B,"193,13",12/03/99 22:05:25
7896094208780,SC,G,"51,22",12/03/99 22:05:31
7896009498817,SC,B,"44,17",12/03/99 22:05:35
7898587766029,SC,B,"44,98",12/03/99 22:05:45
4005900207296,SC,G,"19,71",12/03/99 22:05:45
7500435137959,SC,B,"18,69",12/03/99 22:05:55
7898636191079,SC,B,"16,78",12/03/99 22:06:04
4005900004956,SC,G,18,12/03/99 22:06:06
7509546654027,SC,B,"10,59",12/03/99 22:06:29
7896009498107,SC,G,"14,67",12/03/99 22:06:34
7891177801308,SC,B,"22,27",12/03/99 22:06:38
7899706158213,SC,B,"166,15",12/03/99 22:06:48
7899706171748,SC,B,"60,58",12/03/99 22:06:57
7894916509985,SC,B,"54,85",12/03/99 22:07:07
7899706133395,SC,G,"17,19",12/03/99 22:07:15
7898636190324,SC,B,"25,03",12/03/99 22:07:16
8429420079632,SC,B,"59,97",12/03/99 22:07:25
7896637030854,SC,G,"41,35",12/03/99 22:07:29
3337875543248,SC,B,"123,07",12/03/99 22:07:40
7793100111143,SC,G,"7,41",12/03/99 22:07:42
7896014183050,SC,B,"21,03",12/03/99 22:07:50
7899640806072,SC,G,69,12/03/99 22:07:56
7899706254342,SC,B,"67,11",12/03/99 22:07:59
7898636190911,SC,B,"42,53",12/03/99 22:08:09
7896004762098,SC,G,"20,72",12/03/99 22:08:16
7891528038810,SC,B,"6,36",12/03/99 22:08:18
7898040328733,SC,B,"73,08",12/03/99 22:08:28
7891024111444,SC,G,"26,94",12/03/99 22:08:29
7509552917437,SC,B,"25,45",12/03/99 22:08:37
7894916515719,SC,G,"153,5",12/03/99 22:08:43
7899706145510,SC,B,"16,68",12/03/99 22:08:52
7891035912801,SC,B,"16,69",12/03/99 22:09:01
7896637032247,SC,B,"68,08",12/03/99 22:09:11
7899706171434,SC,G,"72,85",12/03/99 22:09:16
7891035912405,SC,B,"9,01",12/03/99 22:09:29
8429420157552,SC,G,"71,93",12/03/99 22:09:30
7891024116128,SC,G,"15,52",12/03/99 22:09:44
7896676434101,SC,B,"108,78",12/03/99 22:09:48
3282770206036,SC,B,"45,18",12/03/99 22:09:57
7896014140480,SC,G,"19,39",12/03/99 22:09:57
7896714290133,SC,B,"72,36",12/03/99 22:10:06
7896112403319,SC,B,"94,36",12/03/99 22:10:16
7891010030476,SC,B,"18,62",12/03/99 22:10:25
7899706197922,SC,G,"26,83",12/03/99 22:10:25
7898942324406,SC,B,"162,8",12/03/99 22:10:34
7896094917408,SC,G,"122,45",12/03/99 22:10:38
7898587762564,SC,B,"21,03",12/03/99 22:10:50
7899706181792,SC,G,"31,3",12/03/99 22:10:52
7899706191951,SC,B,"147,23",12/03/99 22:11:05
7891010579265,SC,G,"29,22",12/03/99 22:11:07
7891024030134,SC,B,"21,04",12/03/99 22:11:14
7891142142719,SC,G,"71,53",12/03/99 22:11:20
7896006214403,SC,B,"119,12",12/03/99 22:11:23
7908615012025,SC,G,"48,72",12/03/99 22:11:34
7896014183135,SC,B,"21,03",12/03/99 22:11:39
4005808257553,SC,B,"7,31",12/03/99 22:11:57
4015630981977,SC,G,"87,53",12/03/99 22:12:02
7896014140640,SC,B,"18,66",12/03/99 22:12:07
4005900950987,SC,B,"24,79",12/03/99 22:12:16
7896006212089,SC,G,"91,78",12/03/99 22:12:21
7891010987787,SC,B,"22,36",12/03/99 22:12:25
7891010781668,SC,G,"34,12",12/03/99 22:12:35
7891142201164,SC,B,"65,18",12/03/99 22:12:40
7891058001988,SC,G,"50,64",12/03/99 22:12:51
7891350034622,SC,B,"7,17",12/03/99 22:12:59
300651361070,SC,G,"53,73",12/03/99 22:13:05
7896014125319,SC,B,"13,1",12/03/99 22:13:08
